Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
INN29369,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,101.5,0,Canceled
INN23456,1,0,0,2,Meal Plan 1,0,Room_Type 1,99,2018,2,19,Corporate,0,0,0,80.5,0,Not_Canceled
INN26682,2,0,0,3,Not Selected,1,Room_Type 1,146,2018,7,13,Online,0,0,0,103.5,1,Not_Canceled
INN26675,1,0,0,2,Not Selected,0,Room_Type 1,49,2018,11,11,Online,0,0,0,73.8,1,Canceled
INN31758,1,0,1,1,Meal Plan 1,0,Room_Type 1,92,2018,4,4,Online,0,0,0,81.9,1,Canceled
INN33340,2,1,2,1,Meal Plan 1,0,Room_Type 1,58,2017,10,10,Online,0,0,0,92.75,1,Not_Canceled
INN22360,2,0,0,1,Not Selected,0,Room_Type 1,8,2018,5,25,Online,0,0,0,99,1,Not_Canceled
INN27286,2,0,2,3,Meal Plan 1,0,Room_Type 1,276,2018,5,13,Offline,0,0,0,61,0,Canceled
INN36002,2,0,1,1,Meal Plan 1,0,Room_Type 1,275,2018,6,4,Offline,0,0,0,62.8,0,Canceled
INN33581,2,0,1,2,Meal Plan 1,0,Room_Type 4,185,2018,12,16,Online,0,0,0,103.5,0,Not_Canceled
INN33270,2,0,1,3,Meal Plan 1,0,Room_Type 1,60,2017,10,12,Offline,0,0,0,65,1,Not_Canceled
INN26775,1,0,1,3,Meal Plan 1,0,Room_Type 1,0,2018,6,20,Aviation,0,0,0,95,0,Canceled
INN32630,2,0,1,1,Meal Plan 1,0,Room_Type 1,2,2018,5,2,Online,0,0,0,141,1,Not_Canceled
INN08672,1,0,0,1,Not Selected,0,Room_Type 1,9,2018,9,22,Online,0,0,0,119.2,0,Not_Canceled
INN25842,2,0,0,1,Meal Plan 1,0,Room_Type 1,151,2018,7,15,Online,0,0,0,105.3,1,Canceled
INN29112,2,0,0,1,Meal Plan 1,0,Room_Type 7,4,2017,12,11,Complementary,1,2,7,0,1,Not_Canceled
INN05644,2,0,0,1,Meal Plan 1,0,Room_Type 2,93,2018,8,13,Online,0,0,0,109.83,1,Not_Canceled
INN03468,2,0,4,6,Meal Plan 1,0,Room_Type 1,187,2018,8,6,Online,0,0,0,99.45,1,Canceled
INN02053,2,0,0,3,Not Selected,0,Room_Type 1,44,2018,10,20,Online,0,0,0,113.7,1,Not_Canceled
INN08160,2,0,2,2,Meal Plan 1,0,Room_Type 4,56,2018,3,6,Online,0,0,0,65.49,0,Not_Canceled
INN07259,2,0,0,2,Meal Plan 2,0,Room_Type 1,30,2017,9,30,Offline,0,0,0,121,0,Not_Canceled
INN14543,1,0,2,2,Meal Plan 1,0,Room_Type 1,115,2018,2,27,Offline,0,0,0,76,0,Not_Canceled
INN19459,2,0,2,2,Meal Plan 1,0,Room_Type 1,33,2018,10,29,Online,0,0,0,90.52,1,Not_Canceled
INN06533,2,0,2,0,Meal Plan 1,0,Room_Type 1,24,2018,6,12,Online,0,0,0,94.35,3,Not_Canceled
INN13054,2,0,2,4,Not Selected,0,Room_Type 1,116,2018,7,16,Online,0,0,0,96,1,Not_Canceled
INN09973,2,0,0,3,Meal Plan 1,0,Room_Type 1,192,2018,8,25,Offline,0,0,0,100,0,Not_Canceled
INN32882,2,1,0,4,Meal Plan 1,0,Room_Type 1,33,2018,10,26,Online,0,0,0,149,1,Canceled
INN04203,2,0,2,1,Meal Plan 2,0,Room_Type 1,220,2018,9,17,Online,0,0,0,156,1,Canceled
INN12498,2,0,1,4,Meal Plan 1,0,Room_Type 4,39,2018,11,9,Online,0,0,0,140.08,0,Not_Canceled
INN30279,2,1,0,3,Meal Plan 1,1,Room_Type 1,184,2018,8,2,Online,0,0,0,130.5,2,Canceled
INN13065,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,8,11,Online,0,0,0,99,0,Not_Canceled
INN10764,2,0,0,3,Meal Plan 1,0,Room_Type 1,2,2018,12,14,Corporate,1,0,1,86,1,Not_Canceled
INN06260,2,0,0,2,Meal Plan 2,0,Room_Type 5,37,2018,6,17,Offline,0,0,0,134.1,1,Not_Canceled
INN03238,2,1,2,2,Meal Plan 1,0,Room_Type 1,60,2017,10,16,Offline,0,0,0,84.58,1,Not_Canceled
INN00671,1,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,90,0,Not_Canceled
INN21990,2,0,0,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,Offline,0,0,0,115,0,Canceled
INN05303,3,0,0,1,Meal Plan 1,0,Room_Type 4,42,2018,7,8,Online,0,0,0,150.3,0,Canceled
INN36016,2,1,0,1,Meal Plan 1,0,Room_Type 1,29,2018,7,28,Online,0,0,0,178,2,Not_Canceled
INN03328,1,0,0,2,Meal Plan 1,0,Room_Type 1,36,2018,1,19,Offline,0,0,0,71,0,Not_Canceled
INN20438,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,89,0,Canceled
INN35206,2,0,2,0,Meal Plan 1,0,Room_Type 5,36,2018,5,22,Offline,0,0,0,130.32,0,Not_Canceled
INN24107,2,0,2,4,Meal Plan 1,0,Room_Type 4,258,2018,8,18,Offline,0,0,0,82.44,0,Not_Canceled
INN25855,1,0,0,1,Meal Plan 1,0,Room_Type 1,99,2018,2,19,Corporate,0,0,0,81,0,Not_Canceled
INN27190,1,0,1,2,Meal Plan 1,0,Room_Type 1,280,2018,9,19,Offline,0,0,0,100,0,Canceled
INN18360,2,0,0,2,Meal Plan 1,0,Room_Type 1,22,2017,10,1,Online,0,0,0,88.17,1,Not_Canceled
INN25774,1,0,1,3,Meal Plan 1,0,Room_Type 1,88,2018,11,7,Online,0,0,0,167.4,1,Not_Canceled
INN36135,2,0,1,1,Meal Plan 1,1,Room_Type 2,42,2017,12,28,Online,0,0,0,100.5,0,Not_Canceled
INN01122,2,0,0,4,Meal Plan 1,0,Room_Type 1,88,2018,7,26,Offline,0,0,0,72.25,0,Not_Canceled
INN21600,1,1,2,3,Meal Plan 2,0,Room_Type 1,172,2018,7,29,Offline,0,0,0,90.5,1,Not_Canceled
INN29385,2,0,2,2,Meal Plan 1,0,Room_Type 1,81,2018,3,25,Offline,0,0,0,65,0,Canceled
INN28524,2,0,0,3,Meal Plan 1,0,Room_Type 4,16,2018,6,2,Online,0,0,0,152.67,1,Not_Canceled
INN35029,2,0,1,3,Meal Plan 2,0,Room_Type 1,4,2018,3,7,Offline,0,0,0,106,0,Not_Canceled
INN33308,2,0,0,3,Meal Plan 1,0,Room_Type 1,12,2017,8,5,Corporate,0,0,0,65,0,Not_Canceled
INN33745,2,0,0,2,Meal Plan 2,0,Room_Type 1,79,2018,6,24,Offline,0,0,0,109,0,Not_Canceled
INN22732,2,0,0,1,Not Selected,0,Room_Type 1,0,2018,8,17,Online,0,0,0,138,2,Not_Canceled
INN29874,2,0,0,3,Meal Plan 1,0,Room_Type 1,276,2018,9,22,Offline,0,0,0,116.33,0,Canceled
INN07722,2,0,2,1,Meal Plan 1,0,Room_Type 1,107,2018,5,29,Offline,0,0,0,80.75,1,Canceled
INN32700,2,0,1,2,Meal Plan 1,0,Room_Type 1,37,2018,3,7,Online,0,0,0,83.9,1,Not_Canceled
INN13184,2,0,0,3,Meal Plan 1,0,Room_Type 4,5,2018,4,21,Online,0,0,0,136,1,Not_Canceled
INN15440,2,0,0,2,Not Selected,1,Room_Type 1,11,2018,11,18,Online,0,0,0,104,1,Not_Canceled
INN17979,2,1,1,2,Meal Plan 1,0,Room_Type 1,92,2018,9,2,Online,0,0,0,152.1,2,Not_Canceled
INN33554,2,0,0,2,Meal Plan 1,0,Room_Type 4,36,2018,11,11,Online,0,0,0,149,3,Not_Canceled
INN30745,2,0,0,1,Meal Plan 1,0,Room_Type 2,3,2017,9,12,Complementary,0,0,0,0,0,Not_Canceled
INN34040,3,0,0,2,Meal Plan 1,0,Room_Type 4,32,2018,2,26,Online,0,0,0,121.5,1,Canceled
INN12198,2,0,2,1,Meal Plan 1,0,Room_Type 1,0,2017,8,15,Online,0,0,0,90,0,Not_Canceled
INN29074,2,0,2,2,Meal Plan 1,0,Room_Type 1,28,2018,2,5,Online,0,0,0,84.65,0,Not_Canceled
INN22172,2,0,2,1,Meal Plan 1,0,Room_Type 1,205,2018,5,29,Offline,0,0,0,90,0,Canceled
INN10420,2,0,2,1,Meal Plan 1,0,Room_Type 1,145,2017,7,4,Online,0,0,0,76.5,2,Canceled
INN32375,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,89,0,Canceled
INN24308,2,0,0,0,Meal Plan 1,0,Room_Type 1,0,2017,11,14,Online,0,0,0,0,2,Not_Canceled
INN24467,1,0,0,2,Meal Plan 1,0,Room_Type 1,298,2018,5,10,Offline,0,0,0,76,0,Not_Canceled
INN35363,2,0,0,3,Meal Plan 1,0,Room_Type 1,56,2018,12,8,Online,0,0,0,93.6,1,Not_Canceled
INN31351,1,0,2,1,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Offline,0,0,0,61,0,Canceled
INN31138,1,0,0,2,Meal Plan 1,0,Room_Type 1,29,2018,12,2,Corporate,0,0,0,66.18,1,Not_Canceled
INN13929,2,0,2,2,Meal Plan 1,0,Room_Type 1,87,2018,12,18,Offline,0,0,0,75,0,Not_Canceled
INN17049,3,0,2,1,Meal Plan 1,0,Room_Type 1,69,2018,5,14,Online,0,0,0,159.3,1,Not_Canceled
INN16063,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,Offline,0,0,0,60,0,Canceled
INN07023,2,0,0,3,Meal Plan 2,0,Room_Type 1,71,2018,5,10,Offline,0,0,0,126,1,Not_Canceled
INN13003,2,0,0,2,Meal Plan 1,0,Room_Type 1,31,2018,6,2,Offline,0,0,0,100,0,Not_Canceled
INN07905,2,0,1,3,Meal Plan 1,0,Room_Type 1,196,2018,5,12,Offline,0,0,0,80.75,0,Not_Canceled
INN18517,2,0,2,6,Meal Plan 1,0,Room_Type 1,49,2017,10,23,Online,0,0,0,94.5,1,Not_Canceled
INN04989,2,0,0,1,Not Selected,0,Room_Type 1,1,2018,4,16,Online,0,0,0,89,1,Not_Canceled
INN33596,2,0,1,2,Meal Plan 1,0,Room_Type 4,0,2017,9,21,Offline,0,0,0,75,0,Not_Canceled
INN17800,3,0,0,3,Meal Plan 1,0,Room_Type 1,85,2018,12,8,Offline,0,0,0,105,0,Not_Canceled
INN05657,2,0,2,3,Meal Plan 1,0,Room_Type 1,50,2018,1,22,Offline,0,0,0,60,0,Not_Canceled
INN01046,2,0,1,5,Meal Plan 1,0,Room_Type 1,22,2017,9,1,Online,0,0,0,105,2,Not_Canceled
INN34399,3,0,2,1,Meal Plan 1,0,Room_Type 4,2,2017,9,19,Offline,0,0,0,165,1,Not_Canceled
INN11326,2,0,0,4,Meal Plan 1,0,Room_Type 1,156,2018,3,23,Online,0,0,0,14,0,Canceled
INN27392,2,2,0,4,Meal Plan 1,0,Room_Type 6,32,2018,6,8,Online,0,0,0,191.7,0,Canceled
INN07010,2,0,0,1,Meal Plan 2,0,Room_Type 1,100,2017,10,16,Online,0,0,0,108,0,Canceled
INN00641,1,0,2,1,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Offline,0,0,0,82,0,Not_Canceled
INN28528,2,0,1,2,Meal Plan 1,0,Room_Type 2,130,2018,3,25,Online,0,0,0,102.58,0,Not_Canceled
INN27234,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,2,19,Corporate,0,0,0,81,0,Not_Canceled
INN16563,2,0,1,3,Not Selected,0,Room_Type 1,4,2018,9,15,Online,0,0,0,108.99,1,Not_Canceled
INN34535,2,0,2,3,Not Selected,0,Room_Type 1,55,2018,12,24,Online,0,0,0,80.24,2,Not_Canceled
INN04467,2,0,0,1,Not Selected,0,Room_Type 1,0,2018,4,26,Online,0,0,0,119,0,Not_Canceled
INN09100,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,104,0,Not_Canceled
INN20603,2,0,1,1,Meal Plan 1,0,Room_Type 1,61,2017,10,26,Offline,0,0,0,72.24,1,Not_Canceled
INN08976,2,0,0,4,Not Selected,0,Room_Type 1,170,2018,7,19,Online,0,0,0,85,1,Not_Canceled
INN05899,2,0,0,1,Meal Plan 1,0,Room_Type 1,245,2018,9,15,Online,0,0,0,81.77,1,Canceled
INN16915,1,0,1,2,Not Selected,0,Room_Type 1,82,2018,11,7,Online,0,0,0,133.98,1,Canceled
INN22220,2,0,1,0,Not Selected,0,Room_Type 1,18,2018,9,12,Online,0,0,0,89,0,Not_Canceled
INN32616,2,1,2,2,Meal Plan 1,0,Room_Type 1,1,2017,8,7,Online,0,0,0,90,2,Not_Canceled
INN26042,2,0,0,2,Not Selected,0,Room_Type 1,109,2018,7,7,Online,0,0,0,103.5,1,Not_Canceled
INN07835,2,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,4,21,Online,0,0,0,101,1,Not_Canceled
INN21771,2,0,0,4,Meal Plan 1,0,Room_Type 1,49,2017,12,30,Offline,0,0,0,71,0,Not_Canceled
INN35237,2,0,0,1,Meal Plan 1,0,Room_Type 1,120,2018,11,3,Online,0,0,0,90,2,Not_Canceled
INN00284,2,0,0,4,Not Selected,0,Room_Type 1,62,2018,3,9,Online,0,0,0,63.75,0,Canceled
INN19702,2,0,1,1,Meal Plan 1,0,Room_Type 1,159,2018,4,9,Offline,0,0,0,70,1,Not_Canceled
INN13710,2,0,1,1,Meal Plan 1,0,Room_Type 1,32,2018,7,18,Offline,0,0,0,105,1,Not_Canceled
INN11535,1,0,1,2,Meal Plan 1,0,Room_Type 1,118,2018,6,6,Offline,0,0,0,110,0,Not_Canceled
INN17198,1,0,1,2,Meal Plan 1,0,Room_Type 1,191,2018,6,3,Offline,0,0,0,116,0,Canceled
INN09571,2,0,0,2,Meal Plan 2,0,Room_Type 1,239,2018,6,15,Offline,0,0,0,112.2,0,Canceled
INN12339,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2017,12,2,Corporate,1,0,5,74,0,Not_Canceled
INN12966,2,0,2,3,Meal Plan 1,0,Room_Type 1,36,2018,12,22,Online,0,0,0,88.4,1,Not_Canceled
INN17095,2,0,0,2,Meal Plan 2,0,Room_Type 4,80,2017,10,9,Offline,0,0,0,136,0,Not_Canceled
INN11497,2,0,0,3,Meal Plan 1,0,Room_Type 1,69,2018,8,16,Online,0,0,0,135.9,2,Not_Canceled
INN12375,1,0,2,0,Meal Plan 1,0,Room_Type 1,2,2017,9,20,Offline,0,0,0,77,0,Not_Canceled
INN28319,2,0,1,0,Not Selected,0,Room_Type 1,24,2018,9,11,Online,0,0,0,0,1,Not_Canceled
INN07408,2,1,0,3,Meal Plan 1,0,Room_Type 1,15,2017,10,29,Online,0,0,0,105.62,2,Not_Canceled
INN18490,2,0,1,2,Not Selected,0,Room_Type 1,52,2018,10,17,Online,0,0,0,108,0,Canceled
INN19488,2,1,1,2,Meal Plan 1,0,Room_Type 1,11,2018,7,25,Online,0,0,0,129.75,1,Not_Canceled
INN33740,2,0,0,2,Meal Plan 1,0,Room_Type 4,13,2018,2,17,Complementary,0,0,0,0,2,Not_Canceled
INN13609,2,0,2,0,Not Selected,0,Room_Type 1,101,2018,5,1,Online,0,0,0,103.5,1,Not_Canceled
INN24815,3,1,0,4,Meal Plan 1,0,Room_Type 7,15,2018,7,19,Online,0,0,0,202.58,1,Canceled
INN33688,2,0,0,3,Meal Plan 1,0,Room_Type 1,30,2018,4,14,Online,0,0,0,111.3,0,Not_Canceled
INN02461,2,1,1,3,Meal Plan 1,0,Room_Type 1,47,2018,3,28,Online,0,0,0,101.15,2,Not_Canceled
INN01204,2,0,1,2,Meal Plan 1,0,Room_Type 2,130,2018,3,25,Online,0,0,0,102.58,0,Not_Canceled
INN07190,1,0,0,1,Not Selected,0,Room_Type 1,0,2018,12,14,Complementary,0,0,0,0,0,Not_Canceled
INN36273,2,0,2,6,Meal Plan 1,0,Room_Type 1,148,2018,7,1,Online,0,0,0,98.39,2,Not_Canceled
INN17506,1,0,0,2,Meal Plan 1,0,Room_Type 1,172,2018,6,24,Offline,0,0,0,95,0,Canceled
INN28589,2,0,0,1,Meal Plan 1,0,Room_Type 1,76,2018,11,22,Online,0,0,0,93.6,1,Not_Canceled
INN00517,2,0,2,4,Meal Plan 1,0,Room_Type 4,99,2018,4,10,Online,0,0,0,93.78,1,Canceled
INN24307,2,0,0,0,Not Selected,0,Room_Type 1,22,2018,7,27,Online,0,0,0,0,1,Not_Canceled
INN24050,2,0,0,3,Meal Plan 2,0,Room_Type 1,34,2017,9,23,Offline,0,0,0,224.67,0,Canceled
INN21574,2,0,1,0,Not Selected,0,Room_Type 1,25,2018,9,26,Online,0,0,0,119,0,Canceled
INN08958,2,0,0,1,Meal Plan 1,0,Room_Type 1,39,2018,12,27,Offline,0,0,0,65,1,Not_Canceled
INN16845,2,2,0,1,Meal Plan 1,0,Room_Type 6,25,2018,10,13,Online,0,0,0,229,2,Not_Canceled
INN26099,2,0,2,1,Meal Plan 2,0,Room_Type 1,5,2017,8,15,Offline,0,0,0,94.5,0,Not_Canceled
INN16110,2,1,2,3,Meal Plan 1,0,Room_Type 1,14,2018,3,19,Online,0,0,0,146.2,2,Not_Canceled
INN17155,1,0,0,1,Meal Plan 1,0,Room_Type 1,7,2018,12,13,Corporate,0,0,0,79,0,Not_Canceled
INN07352,2,0,2,5,Meal Plan 1,0,Room_Type 4,44,2018,8,29,Online,0,0,0,124.46,0,Not_Canceled
INN00390,1,0,0,3,Meal Plan 1,0,Room_Type 1,11,2017,9,15,Corporate,0,0,0,65,0,Not_Canceled
INN22311,2,0,1,4,Meal Plan 1,0,Room_Type 1,275,2018,10,5,Offline,0,0,0,90,0,Canceled
INN13514,1,0,2,0,Meal Plan 1,0,Room_Type 4,30,2018,1,31,Online,0,0,0,78.6,1,Not_Canceled
INN07081,1,0,1,2,Meal Plan 1,0,Room_Type 1,9,2018,2,12,Online,0,0,0,85,1,Canceled
INN12856,2,0,2,2,Meal Plan 1,0,Room_Type 2,66,2018,2,27,Online,0,0,0,65.66,0,Canceled
INN19401,2,0,0,2,Not Selected,0,Room_Type 1,65,2018,3,18,Online,0,0,0,94.5,0,Canceled
INN14735,2,0,1,1,Meal Plan 1,0,Room_Type 1,174,2017,10,10,Offline,0,0,0,70,0,Canceled
INN32974,1,0,1,2,Not Selected,0,Room_Type 1,3,2017,10,19,Online,0,0,0,133,1,Not_Canceled
INN06059,2,0,2,2,Meal Plan 1,0,Room_Type 4,33,2018,2,7,Online,0,0,0,61.75,1,Not_Canceled
INN28441,2,0,2,5,Meal Plan 1,0,Room_Type 1,118,2018,9,3,Offline,0,0,0,99.28,0,Not_Canceled
INN13987,2,0,2,2,Meal Plan 1,0,Room_Type 4,179,2018,9,30,Online,0,0,0,126.9,0,Canceled
INN02528,0,2,0,1,Meal Plan 1,1,Room_Type 6,0,2018,4,8,Online,0,0,0,6,0,Not_Canceled
INN08293,1,0,0,1,Meal Plan 1,1,Room_Type 1,2,2018,5,11,Corporate,1,0,7,67,0,Not_Canceled
INN35180,2,0,0,2,Meal Plan 1,0,Room_Type 1,48,2018,9,14,Offline,0,0,0,130,0,Not_Canceled
INN31667,2,0,0,1,Meal Plan 1,0,Room_Type 1,41,2018,6,28,Offline,0,0,0,85.6,0,Not_Canceled
INN35108,1,0,0,1,Meal Plan 1,0,Room_Type 1,92,2018,7,15,Online,0,0,0,99.9,1,Not_Canceled
INN14583,2,0,0,2,Not Selected,0,Room_Type 1,13,2018,8,23,Online,0,0,0,129,1,Canceled
INN04697,3,0,2,2,Meal Plan 1,0,Room_Type 4,84,2018,8,5,Online,0,0,0,150.3,1,Not_Canceled
INN12819,3,0,2,1,Meal Plan 1,0,Room_Type 1,148,2018,8,21,Offline,0,0,0,96.9,0,Not_Canceled
INN07818,2,0,1,2,Meal Plan 1,0,Room_Type 2,37,2018,2,12,Online,0,0,0,71.55,0,Not_Canceled
INN18074,2,0,0,4,Meal Plan 1,0,Room_Type 1,72,2017,10,21,Online,0,0,0,89.25,1,Not_Canceled
INN05710,2,0,2,1,Meal Plan 1,0,Room_Type 1,49,2018,4,3,Online,0,0,0,102.3,0,Not_Canceled
INN29947,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,2018,12,20,Online,0,0,0,93.6,1,Canceled
INN24954,2,0,1,2,Meal Plan 2,0,Room_Type 1,315,2018,9,30,Offline,0,0,0,160,0,Canceled
INN30345,2,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,8,6,Online,0,0,0,171,1,Not_Canceled
INN11631,2,0,0,2,Not Selected,1,Room_Type 1,9,2018,10,6,Online,0,0,0,149,1,Not_Canceled
INN13881,1,0,2,1,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Offline,0,0,0,61,0,Canceled
INN21817,2,1,1,1,Meal Plan 1,0,Room_Type 1,1,2018,2,6,Online,0,0,0,120,0,Not_Canceled
INN31732,2,0,0,3,Meal Plan 1,0,Room_Type 1,20,2018,11,24,Online,0,0,0,104,2,Not_Canceled
INN31932,2,0,1,5,Meal Plan 1,0,Room_Type 4,123,2018,9,20,Online,0,0,0,143.1,1,Canceled
INN35627,2,0,0,2,Meal Plan 1,0,Room_Type 1,308,2018,11,25,Offline,0,0,0,52,0,Canceled
INN05331,2,0,1,2,Meal Plan 1,0,Room_Type 4,29,2018,5,20,Online,0,0,0,139.6,0,Canceled
INN29304,2,0,0,4,Meal Plan 1,0,Room_Type 1,133,2018,8,23,Online,0,0,0,100.8,0,Canceled
INN07265,2,0,0,3,Meal Plan 1,0,Room_Type 4,6,2018,8,4,Online,0,0,0,166,0,Canceled
INN09438,2,0,1,2,Meal Plan 2,0,Room_Type 1,98,2018,5,16,Offline,0,0,0,105,0,Not_Canceled
INN33006,2,0,2,5,Meal Plan 2,0,Room_Type 4,95,2018,9,13,Online,0,0,0,183.6,1,Not_Canceled
INN04322,1,0,2,1,Meal Plan 1,1,Room_Type 1,18,2018,12,11,Corporate,1,0,3,67,0,Not_Canceled
INN28392,2,0,0,2,Meal Plan 1,0,Room_Type 1,24,2017,12,4,Offline,0,0,0,55,0,Not_Canceled
INN27481,2,2,0,1,Meal Plan 1,0,Room_Type 6,17,2018,9,21,Online,0,0,0,224.1,2,Not_Canceled
INN34294,2,1,1,0,Meal Plan 1,0,Room_Type 1,64,2018,9,4,Online,0,0,0,143.5,1,Canceled
INN27068,3,0,0,2,Meal Plan 1,0,Room_Type 4,66,2018,9,9,Online,0,0,0,168.3,0,Canceled
INN08425,2,0,2,0,Meal Plan 2,0,Room_Type 1,75,2018,10,30,Offline,0,0,0,105,0,Canceled
INN05430,2,0,0,1,Meal Plan 1,0,Room_Type 1,254,2018,7,9,Online,0,0,0,106,0,Canceled
INN21698,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,5,4,Corporate,1,3,30,65,0,Not_Canceled
INN09391,2,0,0,3,Meal Plan 1,0,Room_Type 1,83,2018,11,2,Online,0,0,0,90,2,Not_Canceled
INN00498,1,0,1,1,Meal Plan 1,0,Room_Type 1,5,2018,4,4,Online,0,0,0,95,1,Not_Canceled
INN11861,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,101.5,0,Not_Canceled
INN01396,0,1,2,4,Meal Plan 1,0,Room_Type 2,109,2018,4,1,Online,0,0,0,73.74,1,Not_Canceled
INN02955,3,0,0,1,Meal Plan 1,0,Room_Type 4,84,2018,7,13,Online,0,0,0,137.7,0,Not_Canceled
INN20520,2,0,0,2,Meal Plan 1,0,Room_Type 1,301,2018,11,18,Offline,0,0,0,52,0,Canceled
INN14224,1,0,0,1,Meal Plan 1,0,Room_Type 1,15,2018,12,27,Offline,0,0,0,60,0,Not_Canceled
INN16234,2,0,0,4,Meal Plan 1,0,Room_Type 4,40,2018,12,7,Online,0,0,0,96.9,1,Not_Canceled
INN22803,2,0,1,3,Not Selected,0,Room_Type 1,239,2018,10,24,Online,0,0,0,80.75,1,Not_Canceled
INN18221,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,4,6,Corporate,0,0,0,131,0,Not_Canceled
INN08232,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,89,0,Canceled
INN00385,2,0,2,1,Meal Plan 1,0,Room_Type 1,91,2018,6,19,Online,0,0,0,135.9,0,Canceled
INN24920,2,1,0,1,Meal Plan 1,0,Room_Type 1,63,2018,7,23,Online,0,0,0,121.5,2,Not_Canceled
INN34288,1,0,1,2,Meal Plan 1,0,Room_Type 1,6,2018,2,15,Online,0,0,0,85,0,Canceled
INN05895,2,1,0,4,Meal Plan 1,0,Room_Type 1,53,2018,11,29,Online,0,0,0,103.7,2,Not_Canceled
INN18141,2,0,1,3,Not Selected,0,Room_Type 1,63,2018,11,17,Online,0,0,0,74.8,1,Canceled
INN28709,1,0,0,2,Meal Plan 1,0,Room_Type 1,172,2018,6,24,Offline,0,0,0,95,0,Canceled
INN19608,2,0,4,5,Meal Plan 1,0,Room_Type 1,63,2018,12,18,Online,0,0,0,88.4,2,Not_Canceled
INN20236,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,101.5,0,Not_Canceled
INN07612,2,0,1,2,Not Selected,0,Room_Type 1,48,2018,2,19,Online,0,0,0,67.5,0,Canceled
INN02252,1,0,0,2,Meal Plan 1,0,Room_Type 1,181,2018,10,11,Online,0,0,0,120,0,Canceled
INN27799,2,0,0,1,Meal Plan 2,0,Room_Type 1,40,2018,7,26,Offline,0,0,0,125,1,Not_Canceled
INN04567,3,0,0,3,Meal Plan 1,0,Room_Type 4,122,2018,5,12,Online,0,0,0,153,2,Not_Canceled
INN36087,2,0,0,2,Meal Plan 2,0,Room_Type 1,273,2017,7,17,Offline,0,0,0,109,0,Canceled
INN20917,2,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,5,19,Corporate,0,0,0,100,0,Canceled
INN30728,2,0,1,2,Meal Plan 1,0,Room_Type 1,57,2018,6,10,Offline,0,0,0,90.67,1,Not_Canceled
INN36258,2,0,0,2,Meal Plan 2,0,Room_Type 1,286,2018,9,16,Offline,0,0,0,117,0,Canceled
INN01882,1,0,0,2,Meal Plan 2,0,Room_Type 1,377,2018,10,14,Offline,0,0,0,90,0,Not_Canceled
INN24387,2,0,0,4,Meal Plan 1,1,Room_Type 1,190,2018,8,9,Online,0,0,0,108.45,1,Canceled
INN01798,1,0,2,3,Meal Plan 1,0,Room_Type 1,31,2018,5,15,Corporate,0,0,0,95,1,Not_Canceled
INN18440,2,1,2,3,Meal Plan 1,0,Room_Type 4,40,2017,11,1,Offline,0,0,0,60,1,Not_Canceled
INN09328,2,0,0,1,Not Selected,0,Room_Type 1,13,2018,9,15,Corporate,0,0,0,100,1,Not_Canceled
INN27331,2,0,2,2,Meal Plan 1,0,Room_Type 1,226,2018,10,29,Offline,0,0,0,70,1,Not_Canceled
INN06865,1,0,2,6,Meal Plan 1,0,Room_Type 1,77,2018,4,8,Online,0,0,0,80.75,0,Canceled
INN04125,2,0,0,1,Meal Plan 1,0,Room_Type 1,289,2017,10,17,Offline,0,0,0,67,0,Not_Canceled
INN01326,2,0,0,3,Not Selected,0,Room_Type 1,13,2018,10,25,Online,0,0,0,87.78,1,Not_Canceled
